Timestamp;Global_Avg
2019-01-01 09:48:00;16.05
2019-01-01 09:49:00;16.3
2019-01-01 09:50:00;16.6
2019-01-01 09:51:00;16.96
2019-01-01 09:52:00;17.38
2019-01-01 09:53:00;17.76
2019-01-01 09:54:00;18.34
2019-01-01 09:55:00;18.92
2019-01-01 09:56:00;19.56
2019-01-01 09:57:00;20.09
2019-01-01 09:58:00;20.97
2019-01-01 09:59:00;21.88
2019-01-01 10:00:00;22.74
2019-01-01 10:01:00;23.63
2019-01-01 10:02:00;24.68
2019-01-01 10:03:00;25.78
2019-01-01 10:04:00;26.95
2019-01-01 10:05:00;28.22
2019-01-01 10:06:00;29.55
2019-01-01 10:07:00;30.79
2019-01-01 10:08:00;32.0
2019-01-01 10:09:00;33.1
2019-01-01 10:10:00;34.05
2019-01-01 10:11:00;35.08
2019-01-01 10:12:00;36.28
2019-01-01 10:13:00;37.35
2019-01-01 10:14:00;38.4
2019-01-01 10:15:00;39.82
2019-01-01 10:16:00;41.3
2019-01-01 10:17:00;42.79
2019-01-01 10:18:00;44.24
2019-01-01 10:19:00;45.74
2019-01-01 10:20:00;47.08
2019-01-01 10:21:00;48.45
2019-01-01 10:22:00;49.55
2019-01-01 10:23:00;50.51
2019-01-01 10:24:00;51.27
2019-01-01 10:25:00;52.12
2019-01-01 10:26:00;53.19
2019-01-01 10:27:00;54.14
2019-01-01 10:28:00;54.93
2019-01-01 10:29:00;55.73
2019-01-01 10:30:00;56.41
2019-01-01 10:31:00;57.02
2019-01-01 10:32:00;57.85
2019-01-01 10:33:00;58.88
2019-01-01 10:34:00;60.16
2019-01-01 10:35:00;61.52
2019-01-01 10:36:00;63.18
2019-01-01 10:37:00;64.98
2019-01-01 10:38:00;67.03
2019-01-01 10:39:00;69.15
2019-01-01 10:40:00;71.4
2019-01-01 10:41:00;73.6
2019-01-01 10:42:00;76.4
2019-01-01 10:43:00;79.5
2019-01-01 10:44:00;82.9
2019-01-01 10:45:00;86.4
2019-01-01 10:46:00;89.6
2019-01-01 10:47:00;92.6
2019-01-01 10:48:00;95.3
2019-01-01 10:49:00;97.0
2019-01-01 10:50:00;97.4
2019-01-01 10:51:00;96.6
2019-01-01 10:52:00;95.5
2019-01-01 10:53:00;94.5
2019-01-01 10:54:00;94.0
2019-01-01 10:55:00;94.2
2019-01-01 10:56:00;94.7
2019-01-01 10:57:00;95.6
2019-01-01 10:58:00;96.0
2019-01-01 10:59:00;95.9
2019-01-01 11:00:00;95.1
2019-01-01 11:01:00;93.8
2019-01-01 11:02:00;92.0
2019-01-01 11:03:00;89.6
2019-01-01 11:04:00;87.6
2019-01-01 11:05:00;86.1
2019-01-01 11:06:00;84.6
2019-01-01 11:07:00;83.3
2019-01-01 11:08:00;81.9
2019-01-01 11:09:00;79.8
2019-01-01 11:10:00;77.2
2019-01-01 11:11:00;74.3
2019-01-01 11:12:00;71.3
2019-01-01 11:13:00;68.82
2019-01-01 11:14:00;66.9
2019-01-01 11:15:00;65.74
2019-01-01 11:16:00;65.07
2019-01-01 11:17:00;64.65
2019-01-01 11:18:00;64.91
2019-01-01 11:19:00;65.35
2019-01-01 11:20:00;66.17
2019-01-01 11:21:00;67.15
2019-01-01 11:22:00;67.9
2019-01-01 11:23:00;68.54
2019-01-01 11:24:00;69.29
2019-01-01 11:25:00;69.96
2019-01-01 11:26:00;70.9
2019-01-01 11:27:00;72.2
2019-01-01 11:28:00;73.7
2019-01-01 11:29:00;75.9
2019-01-01 11:30:00;78.2
2019-01-01 11:31:00;80.6
2019-01-01 11:32:00;83.1
2019-01-01 11:33:00;85.5
2019-01-01 11:34:00;88.1
2019-01-01 11:35:00;91.5
2019-01-01 11:36:00;95.4
2019-01-01 11:37:00;99.6
2019-01-01 11:38:00;104.0
2019-01-01 11:39:00;107.8
2019-01-01 11:40:00;110.6
2019-01-01 11:41:00;112.8
2019-01-01 11:42:00;114.6
2019-01-01 11:43:00;116.6
2019-01-01 11:44:00;119.7
2019-01-01 11:45:00;123.7
2019-01-01 11:46:00;128.8
2019-01-01 11:47:00;135.5
2019-01-01 11:48:00;144.1
2019-01-01 11:49:00;154.1
2019-01-01 11:50:00;165.3
2019-01-01 11:51:00;177.7
2019-01-01 11:52:00;190.7
2019-01-01 11:53:00;204.2
2019-01-01 11:54:00;218.6
2019-01-01 11:55:00;233.3
2019-01-01 11:56:00;249.7
2019-01-01 11:57:00;267.8
2019-01-01 11:58:00;288.0
2019-01-01 11:59:00;310.0
2019-01-01 12:00:00;335.0
2019-01-01 12:01:00;362.4
2019-01-01 12:02:00;389.3
